publishedAt,score
2021-02-06,0.26366518139839173
2021-02-07,0.1711289942264557
2021-02-08,0.26975601315498354
2021-02-09,-0.0005709707736968994
2021-02-10,0.16595115065574645
2021-02-11,0.17760530710220337
2021-02-12,0.09972196817398071
2021-02-13,0.24702385663986207
2021-02-14,0.12496439218521119
2021-02-15,0.08074755668640136
2021-02-16,-0.09358731508255005
2021-02-17,0.158053457736969
2021-02-18,0.0
2021-02-19,0.18509376049041748
2021-02-20,0.1972395062446594
2021-02-21,0.19977771639823913
2021-02-22,-0.05858911275863647
2021-02-23,0.11045160293579101
2021-02-24,0.07203290462493897
2021-02-25,0.3500420570373535
2021-02-26,0.11147642135620117
2021-02-27,0.099958997964859
2021-02-28,0.09947085380554199
2021-03-01,0.19116477370262147
2021-03-02,-0.3330879271030426
2021-03-03,0.19509878754615784
2021-03-04,-0.009880483150482178
2021-03-05,0.25868308544158936
2021-03-06,0.0
2021-03-07,0.1864711284637451
2021-03-08,0.31311012506484986
2021-03-09,0.1512252390384674
2021-03-10,0.29023438692092896
2021-03-11,0.004783213138580322
2021-03-12,0.18913652896881103
2021-03-13,0.19533626437187196
2021-03-14,0.18638008832931519
2021-03-15,0.0881151020526886
2021-03-16,0.28917381167411804
2021-03-17,0.2920185625553131
2021-03-18,0.20271506309509277
2021-03-19,0.46448331475257876
2021-03-20,0.09673873186111451
2021-03-21,0.1998300075531006
2021-03-22,0.19942476153373717
2021-03-23,0.024421292543411254
2021-03-24,0.003202533721923828
2021-03-25,0.1914438009262085
2021-03-26,0.0
2021-03-27,0.07121539115905762
2021-03-28,0.10899641513824462
2021-03-29,0.10016663074493408
2021-03-30,0.3399875283241272
2021-03-31,0.0
2021-04-01,0.340427041053772
2021-04-02,0.2833181917667389
2021-04-03,0.077623051404953
2021-04-04,0.15973424315452575
2021-04-05,0.09986554384231568
2021-04-06,0.15284504890441894
2021-04-07,0.2897047817707062
2021-04-08,0.1892657995223999
2021-04-09,0.3222973942756653
2021-04-10,-0.08931105732917785
2021-04-11,0.07850971817970276
2021-04-12,0.2044508635997772
2021-04-13,0.09932096600532532
2021-04-14,0.28190712332725526
2021-04-15,0.09996138215065002
2021-04-16,0.2854309678077698
2021-04-17,0.1866554319858551
2021-04-18,0.1998294174671173
2021-04-19,0.19877445101737976
2021-04-20,0.09856420159339904
2021-04-21,0.03243486881256104
2021-04-22,-0.2361132323741913
2021-04-23,0.10794577598571778
2021-04-24,0.000865769386291504
2021-04-25,0.35671693086624146
2021-04-26,0.09992639422416687
2021-04-27,0.2494358688592911
2021-04-28,0.5964506506919861
2021-04-29,0.0039148092269897464
2021-04-30,0.19962688088417052
2021-05-01,0.14458683729171753
2021-05-02,-0.16160178780555726
2021-05-03,0.14846503734588623
2021-05-04,0.09837990999221802
2021-05-05,0.2637048661708832
2021-05-06,0.03147224187850952
2021-05-07,0.0
2021-05-08,0.0007459342479705811
2021-05-09,-0.031110256910324097
2021-05-10,-0.14838296175003052
2021-05-11,0.5527776896953582
2021-05-12,0.39924036860466006
2021-05-13,0.0
2021-05-14,0.16394065618515014
2021-05-15,0.2837351322174072
2021-05-16,0.05339469313621521
2021-05-17,0.187678200006485
2021-05-18,0.17533923983573912
2021-05-19,0.09330218434333801
2021-05-20,0.06178404688835144
2021-05-21,0.18667978048324585
2021-05-22,0.19861376881599427
2021-05-23,0.1167402446269989
2021-05-24,0.05519630312919617
2021-05-25,0.17909567356109618
2021-05-26,0.27720771431922914
2021-05-27,0.16189919114112855
2021-05-28,-0.4103750467300415
2021-05-29,0.1800302743911743
2021-05-30,0.0
2021-05-31,0.10501887202262879
2021-06-01,0.19307703375816346
2021-06-02,0.09979702830314637
2021-06-03,0.19735739827156068
2021-06-04,0.4581985592842102
2021-06-05,0.18598830103874206
2021-06-06,0.16869889497756957
2021-06-07,0.19842436909675598
2021-06-08,0.09102733135223388
2021-06-09,0.07195892930030823
2021-06-10,0.252444851398468
2021-06-11,0.004456061124801636
2021-06-12,0.0999079704284668
2021-06-13,-0.06437539458274841
2021-06-14,0.4868980526924133
2021-06-15,0.1997974097728729
2021-06-16,0.04115551710128784
2021-06-17,0.25683639049530027
2021-06-18,0.2653972268104553
2021-06-19,0.3744403600692749
2021-06-20,0.013670176267623901
2021-06-21,0.3602273464202881
2021-06-22,0.14385079145431517
2021-06-23,0.0
2021-06-24,0.19529773592948912
2021-06-25,0.1799805700778961
2021-06-26,-0.2583546698093414
2021-06-27,-0.16708813309669496
2021-06-28,0.38988885283470154
2021-06-29,0.49668499231338503
2021-06-30,0.29323723912239075
2021-07-01,0.19797151684761047
2021-07-02,0.09648631811141968
2021-07-03,0.09997779726982117
2021-07-04,0.21413645148277283
2021-07-05,0.028835946321487428
2021-07-06,0.2433774948120117
2021-07-07,0.26359824538230897
2021-07-08,0.12908354997634888
2021-07-09,0.0995717465877533
2021-07-10,-0.12682406306266786
2021-07-11,-0.0006303369998931884
2021-07-12,0.16308037638664247
2021-07-13,-0.09990276098251342
2021-07-14,0.4071169674396515
2021-07-15,-0.04676254391670227
2021-07-16,-0.01091943383216858
2021-07-17,0.10227864980697632
2021-07-18,0.4567172765731812
2021-07-19,-0.08576925396919251
2021-07-20,0.18381109833717346
2021-07-21,0.14926960468292236
2021-07-22,0.19706247448921205
2021-07-23,0.25563558340072634
2021-07-24,0.19433642625808717
2021-07-25,0.09967381358146668
2021-07-26,0.19748346209526063
2021-07-27,0.090772145986557
2021-07-28,0.29993287920951844
2021-07-29,0.11213169097900391
2021-07-30,0.09986961483955384
2021-07-31,0.0004598736763000488
2021-08-01,0.19885400533676148
2021-08-02,0.15396339893341066
2021-08-03,0.34619608521461487
2021-08-04,0.2787441611289978
2021-08-05,0.19866517186164856
2021-08-06,-0.04062798619270325
2021-08-07,0.05282160043716431
2021-08-08,-0.14451717138290404
2021-08-09,0.19838996529579161
2021-08-10,0.1997041165828705
2021-08-11,0.1466632902622223
2021-08-12,0.08678142428398132
2021-08-13,0.1867789387702942
2021-08-14,0.22908723950386048
2021-08-15,0.3055504083633423
2021-08-16,0.2656631886959076
2021-08-17,0.09990718364715576
2021-08-18,0.3984183669090271
2021-08-19,-0.05214229822158813
2021-08-20,0.25855652093887327
2021-08-21,0.2538695871829987
2021-08-22,-0.0187214732170105
2021-08-23,0.18753987550735474
2021-08-24,0.4987631618976593
2021-08-25,0.23613016605377196
2021-08-26,0.3766073226928711
2021-08-27,0.0
2021-08-28,0.09672149419784545
2021-08-29,0.17749671936035155
2021-08-30,0.26071740984916686
2021-08-31,-0.1173180341720581
2021-09-01,-0.12441691160202026
2021-09-02,0.14761514961719513
2021-09-03,-0.08212759494781494
2021-09-04,0.17163435220718384
2021-09-05,0.2984199047088623
2021-09-06,0.1335498034954071
2021-09-07,-0.09945266842842101
2021-09-08,-0.05109695792198181
2021-09-09,0.18814849853515625
2021-09-10,0.039496433734893796
2021-09-11,0.0003830313682556152
2021-09-12,0.19569785594940187
2021-09-13,0.3981921076774597
2021-09-14,0.2917275309562683
2021-09-15,0.15657398104667664
2021-09-16,0.1672988772392273
2021-09-17,-0.09037525653839111
2021-09-18,0.14076188206672668
2021-09-19,0.41605718731880187
2021-09-20,0.3777265965938568
2021-09-21,0.0997801125049591
2021-09-22,0.0
2021-09-23,0.0
2021-09-24,0.37994524240493777
2021-09-25,0.14528232216835021
2021-09-26,-0.1992663025856018
2021-09-27,0.6419307291507721
2021-09-28,0.0992664098739624
2021-09-29,0.09218089580535889
2021-09-30,-0.06457548141479492
2021-10-01,0.0
2021-10-02,-0.06892047524452209
2021-10-03,-0.16180669665336608
2021-10-04,0.2949640929698944
2021-10-05,0.04642494320869446
2021-10-06,0.2616985261440277
2021-10-07,0.19625678658485413
2021-10-08,0.34720573425292967
2021-10-09,0.27227247357368467
2021-10-10,0.29983370304107665
2021-10-11,0.39488906860351564
2021-10-12,-0.39964619278907776
2021-10-13,0.3831173419952393
2021-10-14,0.3994609236717224
2021-10-15,0.0991036057472229
2021-10-16,0.06919828057289124
2021-10-17,0.09966005682945252
2021-10-18,0.2588472843170166
2021-10-19,0.10537837743759156
2021-10-20,0.09609445929527283
2021-10-21,-0.13149527907371522
2021-10-22,0.22964866757392882
2021-10-23,-0.029238981008529664
2021-10-24,0.15898211002349855
2021-10-25,0.1000793993473053
2021-10-26,0.3998266637325287
2021-10-27,0.2670709490776062
2021-10-28,-0.006442183256149292
2021-10-29,-0.10015556216239929
2021-10-30,0.06982518434524536
2021-10-31,0.29369053840637205
2021-11-01,0.16503069996833802
2021-11-02,0.07119204998016357
2021-11-03,0.034415990114212036
2021-11-04,0.0
2021-11-05,0.16381265521049498
2021-11-06,0.2629948616027832
2021-11-07,0.26761976480484007
2021-11-08,-0.09647696018218994
2021-11-09,0.2953045964241028
2021-11-10,0.3506391167640686
2021-11-11,0.0
2021-11-12,0.09719282984733582
2021-11-13,0.15079646110534667
2021-11-14,-0.18493713140487672
2021-11-15,0.281578803062439
2021-11-16,0.2498610258102417
2021-11-17,0.0024364352226257323
2021-11-18,0.08659587502479553
2021-11-19,0.05599813461303711
2021-11-20,0.3288976848125458
2021-11-21,0.004928481578826904
2021-11-22,0.15087177753448486
2021-11-23,-0.27745251059532167
2021-11-24,0.20769864022731782
2021-11-25,0.19389326572418214
2021-11-26,0.2548999011516571
2021-11-27,0.09995633959770203
2021-11-28,0.09946702122688293
2021-11-29,0.2140701711177826
2021-11-30,0.20373489260673522
2021-12-01,0.2844362914562225
2021-12-02,0.19991065859794616
2021-12-03,0.04519845843315125
2021-12-04,0.2540231585502625
2021-12-05,0.10020251870155335
2021-12-06,0.2556310296058655
2021-12-07,0.5891582906246186
2021-12-08,4.211664199829102e-05
2021-12-09,0.09813618063926696
2021-12-10,0.06488173007965088
2021-12-11,0.06650120615959168
2021-12-12,-0.03516709804534912
2021-12-13,0.18708764314651488
2021-12-14,0.28318954110145567
2021-12-15,-0.39255995154380796
2021-12-16,0.10641239881515503
2021-12-17,0.09494544863700867
2021-12-18,0.26185383796691897
2021-12-19,0.34571620225906374
2021-12-20,0.26056950688362124
2021-12-21,0.4362311899662018
2021-12-22,0.0
2021-12-23,0.0379619836807251
2021-12-24,0.06864580512046814
2021-12-25,0.09919126033782959
2021-12-26,0.10446285605430602
2021-12-27,-0.07275750041007996
2021-12-28,0.24741020798683167
2021-12-29,-0.0913144290447235
2021-12-30,-0.19793845415115358
2021-12-31,0.18160474300384521
2022-01-01,0.001229161024093628
2022-01-02,0.2873918771743774
2022-01-03,0.4606072425842285
2022-01-04,0.2993666112422943
2022-01-05,0.13102327585220336
2022-01-06,0.07308015823364258
2022-01-07,0.1850110948085785
2022-01-08,0.09992330074310303
2022-01-09,0.19913808703422547
2022-01-10,0.0
2022-01-11,0.44528775215148925
2022-01-12,0.09917266964912415
2022-01-13,0.13101579546928405
2022-01-14,0.2540457546710968
2022-01-15,0.0975477397441864
2022-01-16,-0.008025318384170532
2022-01-17,0.07545072436332703
2022-01-18,0.0
2022-01-19,0.032803303003311156
2022-01-20,0.09939800500869751
2022-01-21,0.0
2022-01-22,0.1560184895992279
2022-01-23,0.2970279633998871
2022-01-24,0.3604084551334381
2022-01-25,0.25676913261413575
2022-01-26,0.1999078869819641
2022-01-27,0.78379527926445
2022-01-28,0.29972458481788633
2022-01-29,0.19896584749221802
2022-01-30,0.4499795317649841
2022-01-31,0.36470770835876465
2022-02-01,0.17311859130859375
2022-02-02,-0.19960644841194153
2022-02-03,0.572074693441391
2022-02-04,-0.09828414916992187
2022-02-05,0.06217856407165527
2022-02-06,-0.05118146538734436
2022-02-07,0.5286489188671112
2022-02-08,-0.006094098091125488
2022-02-09,0.48270017504692075
2022-02-10,0.0753779649734497
2022-02-11,0.00023931264877319336
2022-02-12,0.18261611461639404
2022-02-13,0.13443851470947266
2022-02-14,-0.16259753108024597
2022-02-15,0.26685073375701907
2022-02-16,0.19160065054893494
2022-02-17,0.08690606355667115
2022-02-18,-0.14142681360244752
2022-02-19,0.0
2022-02-20,0.23741098046302794
2022-02-21,0.23561664819717407
2022-02-22,0.009311890602111817
2022-02-23,0.12885847687721252
2022-02-24,0.2942647457122803
2022-02-25,0.19947710633277893
2022-02-26,-0.09269047379493714
2022-02-27,-0.2472926676273346
2022-02-28,0.014060497283935547
2022-03-01,-0.010831731557846069
2022-03-02,0.19566599130630494
2022-03-03,0.0
2022-03-04,-0.09940769672393798
2022-03-05,0.0
2022-03-06,0.1970824897289276
2022-03-07,0.29679381251335146
2022-03-08,0.2053886592388153
2022-03-09,0.34745389223098755
2022-03-10,0.0
2022-03-11,0.19930042028427125
2022-03-12,0.17400578260421753
2022-03-13,0.0
2022-03-14,0.26176159977912905
2022-03-15,0.08479693531990051
2022-03-16,0.13351541757583618
2022-03-17,0.29290319681167604
2022-03-18,0.09997860789299011
2022-03-19,0.2931102991104126
2022-03-20,0.043544983863830565
2022-03-21,-0.009113281965255737
2022-03-22,-0.4747753381729126
2022-03-23,0.09894367456436157
2022-03-24,0.09160840511322021
2022-03-25,0.09997310042381287
2022-03-26,-0.0526506245136261
2022-03-27,0.16724103093147277
2022-03-28,-0.03678672313690186
2022-03-29,0.049633005261421205
2022-03-30,-0.10940128564834595
2022-03-31,0.19986815452575685
2022-04-01,0.5674916326999664
2022-04-02,0.09592073559761047
2022-04-03,0.43408828377723696
2022-04-04,0.2867080748081207
2022-04-05,-0.19929221272468567
2022-04-06,0.19789445996284485
2022-04-07,0.07601866126060486
2022-04-08,0.194058358669281
2022-04-09,-0.0030780255794525145
2022-04-10,0.09965830445289611
2022-04-11,0.25198225378990174
2022-04-12,0.2499994695186615
2022-04-13,0.0
2022-04-14,0.010193991661071777
2022-04-15,0.20081766843795776
2022-04-16,0.33757243156433103
2022-04-17,0.27624898552894595
2022-04-18,0.1791027545928955
2022-04-19,0.09802547097206116
2022-04-20,0.07414239645004272
2022-04-21,0.35806270241737365
2022-04-22,0.0
2022-04-23,-0.0014067590236663818
2022-04-24,0.029297834634780882
2022-04-25,0.0
2022-04-26,0.07354587316513062
2022-04-27,0.1997508227825165
2022-04-28,0.04247680902481079
2022-04-29,0.43221871852874755
2022-04-30,0.19988452792167663
2022-05-01,0.01360810399055481
2022-05-02,0.3035941541194916
2022-05-03,0.09964052438735962
2022-05-04,0.1939827859401703
2022-05-05,0.16238813400268554
2022-05-06,0.09983360171318054
2022-05-07,0.08894889950752258
2022-05-08,0.17037593722343444
2022-05-09,0.0
2022-05-10,-0.05203465223312378
2022-05-11,0.09905407428741456
2022-05-12,-0.29485064148902895
2022-05-13,0.0
2022-05-14,0.09998034834861755
2022-05-15,0.09555280804634095
2022-05-16,0.2583239257335663
2022-05-17,-0.001554882526397705
2022-05-18,-0.00986713171005249
2022-05-19,0.2790786862373352
2022-05-20,0.10322139859199524
2022-05-21,-0.06178585290908813
2022-05-22,-0.005522269010543823
2022-05-23,0.3994037747383118
2022-05-24,0.09982017278671265
2022-05-25,0.1017559289932251
2022-05-26,0.1828069806098938
2022-05-27,0.016428709030151367
2022-05-28,0.3827438414096832
2022-05-29,0.1323854625225067
2022-05-30,-0.0029256880283355714
2022-05-31,0.37730641961097716
2022-06-01,0.0925436019897461
2022-06-02,0.3929097533226013
2022-06-03,0.08734928369522095
2022-06-04,0.09197756052017211
2022-06-05,0.013649183511734008
2022-06-06,0.08516994118690491
2022-06-07,0.09845492839813233
2022-06-08,0.09998493194580078
2022-06-09,0.0009691059589385986
2022-06-10,0.20111903548240662
2022-06-11,0.3794571280479431
2022-06-12,0.05195488929748535
2022-06-13,0.5003973126411438
2022-06-14,0.2881619930267334
2022-06-15,-0.07588968873023987
2022-06-16,0.146701842546463
2022-06-17,-0.0998715877532959
2022-06-18,0.3796546995639801
2022-06-19,0.09967337846755982
2022-06-20,0.345691454410553
2022-06-21,0.19721051454544067
2022-06-22,0.10122488737106324
2022-06-23,0.03384801149368286
2022-06-24,0.2252677321434021
2022-06-25,0.37558484077453613
2022-06-26,0.19927802681922913
2022-06-27,0.24157043695449829
2022-06-28,0.1918979048728943
2022-06-29,0.19850627779960633
2022-06-30,0.29981895089149474
2022-07-01,0.09726961851119995
2022-07-02,-0.1994461953639984
2022-07-03,-0.07173534035682679
2022-07-04,0.28603807687759397
2022-07-05,0.44616671204566954
2022-07-06,0.19509504437446595
2022-07-07,0.2899926245212555
2022-07-08,0.27294511198997495
2022-07-09,0.09980704188346863
2022-07-10,0.07399315237998963
2022-07-11,0.2067515194416046
2022-07-12,-0.053434091806411746
2022-07-13,0.19560022354125978
2022-07-14,0.00011461973190307617
2022-07-15,0.3987985670566559
2022-07-16,-0.001406705379486084
2022-07-17,0.3710243165493011
2022-07-18,-0.15327847599983216
2022-07-19,0.4247187077999115
2022-07-20,0.3581942319869995
2022-07-21,-0.011927157640457153
2022-07-22,0.29397239685058596
2022-07-23,0.05627774000167847
2022-07-24,0.2748813509941101
2022-07-25,0.1497000753879547
2022-07-26,0.19345115423202514
2022-07-27,0.03852144479751587
2022-07-28,0.17708866596221923
2022-07-29,0.09620407819747925
2022-07-30,0.4797027587890625
2022-07-31,0.004076367616653443
2022-08-01,0.37959811091423035
2022-08-02,0.42307151556015016
2022-08-03,0.17013304829597473
2022-08-04,0.12727295756340026
2022-08-05,0.19945013523101807
2022-08-06,0.11175196766853332
2022-08-07,0.39246277809143065
2022-08-08,0.29967585802078245
2022-08-09,0.026979804039001465
2022-08-10,0.19995673298835753
2022-08-11,-0.0007681131362915039
2022-08-12,0.05021977424621582
2022-08-13,0.0
2022-08-14,0.1336454391479492
2022-08-15,0.0
2022-08-16,0.296712064743042
2022-08-17,-0.3943592309951782
2022-08-18,-0.07449620962142944
2022-08-19,0.03315778374671936
2022-08-20,0.09990630745887756
2022-08-21,0.09135356545448303
2022-08-22,0.15402647852897644
2022-08-23,-0.019591158628463744
2022-08-24,0.29990123510360717
2022-08-25,-0.0994187355041504
2022-08-26,0.03450304865837097
2022-08-27,0.0
2022-08-28,0.10261164307594299
2022-08-29,0.26268327236175537
2022-08-30,0.005991816520690918
2022-08-31,0.0
2022-09-01,0.01042138934135437
2022-09-02,0.19887351393699645
2022-09-03,0.01600225567817688
2022-09-04,0.0
2022-09-05,0.15867887139320375
2022-09-06,0.23786824941635132
2022-09-07,0.09248659610748292
2022-09-08,0.284276556968689
2022-09-09,0.19991552829742432
2022-09-10,0.2552013278007507
2022-09-11,-0.09945595860481263
2022-09-12,0.06273848414421082
2022-09-13,0.1579817533493042
2022-09-14,0.1959092617034912
2022-09-15,0.08219347000122071
2022-09-16,0.10571727752685547
2022-09-17,0.09971976280212402
2022-09-18,0.19216908216476442
2022-09-19,0.49225621819496157
2022-09-20,-0.03502044677734375
2022-09-21,0.07610797882080078
2022-09-22,0.0
2022-09-23,0.14009280800819396
2022-09-24,0.0999805748462677
2022-09-25,0.0
2022-09-26,0.057583016157150266
2022-09-27,-0.053369027376174924
2022-09-28,0.20936299562454225
2022-09-29,-0.16325523853302001
2022-09-30,-0.09949093461036682
2022-10-01,0.09997463822364808
2022-10-02,0.19271206855773926
2022-10-03,0.07124685049057007
2022-10-04,0.2992676138877869
2022-10-05,-0.07795283198356628
2022-10-06,-0.006811738014221191
2022-10-07,-0.02979477643966675
2022-10-08,0.09754296541213989
2022-10-09,0.0
2022-10-10,-0.06826439499855042
2022-10-11,0.2516908586025238
2022-10-12,0.0999429166316986
2022-10-13,0.0
2022-10-14,0.060708075761795044
2022-10-15,0.10512529015541076
2022-10-16,0.09381107687950134
2022-10-17,0.03381648659706116
2022-10-18,4.70578670501709e-05
2022-10-19,0.19976672530174255
2022-10-20,-0.06666052341461182
2022-10-21,0.38404624462127684
2022-10-22,0.19978418946266174
2022-10-23,0.3180164396762848
2022-10-24,0.4563206911087036
2022-10-25,0.26036574244499205
2022-10-26,0.06002877950668335
2022-10-27,0.5943117201328277
2022-10-28,-0.09937062263488769
2022-10-29,-0.03323110342025757
2022-10-30,-0.0733540415763855
2022-10-31,0.09974285960197449
2022-11-01,0.02793949842453003
2022-11-02,-0.06850813031196594
2022-11-03,0.004292547702789307
2022-11-04,0.40987762808799744
2022-11-05,0.05558223724365234
2022-11-06,-0.5785587668418884
2022-11-07,-0.19781710505485534
2022-11-08,0.024484246969223022
2022-11-09,0.2527897298336029
2022-11-10,4.982948303222656e-05
2022-11-11,0.19836084246635438
2022-11-12,-0.04443548321723938
2022-11-13,0.17857029438018798
2022-11-14,-0.02653380036354065
2022-11-15,0.18123971819877624
2022-11-16,0.298974347114563
2022-11-17,0.09994783997535706
2022-11-18,0.09863215088844299
2022-11-19,0.1910022795200348
2022-11-20,0.44159520268440244
2022-11-21,-0.3374351918697357
2022-11-22,0.08803448677062989
2022-11-23,0.09676645994186402
2022-11-24,0.07802935242652893
2022-11-25,0.29976285099983213
2022-11-26,0.28453516960144043
2022-11-27,0.09212639927864075
2022-11-28,0.07936488389968872
2022-11-29,-0.09012010097503662
2022-11-30,0.05941453576087952
2022-12-01,-0.07951286435127258
2022-12-02,0.19058768451213837
2022-12-03,0.19905882477760314
2022-12-04,-0.09456846714019776
2022-12-05,0.17215240597724915
2022-12-06,0.093043851852417
2022-12-07,0.18865458965301513
2022-12-08,-0.03357736468315124
2022-12-09,0.2517204999923706
2022-12-10,-0.25672388076782227
2022-12-11,0.09976863861083984
2022-12-12,-0.14641550183296204
2022-12-13,0.24534292817115783
2022-12-14,0.0
2022-12-15,0.27299423813819884
